date,year,day_number,ID_NR,sex,age_class,age_for_analyses,s_length,girth,mass,cub_status,cub_number,to_remove,index,cub_status_complete,ecot,ID_mat,age_mat,litter_size
2006-04-13T00:00:00Z,2006,103,23857,f,ad,18,194,103,140,c,2,0,23857_103_2006,c,NA,NA,NA,NA
2006-04-13T00:00:00Z,2006,103,23858,m,c,0,87,NA,15.25,NA,NA,0,23858_103_2006,n,NA,23857,18,2
2006-04-13T00:00:00Z,2006,103,23859,f,c,0,79,NA,12,NA,NA,0,23859_103_2006,n,NA,23857,18,2
2006-04-13T00:00:00Z,2006,103,23860,m,ad,12,237,180,NA,NA,NA,0,23860_103_2006,n,NA,NA,NA,NA
2006-04-13T00:00:00Z,2006,103,23861,f,ad,7,189,113,157,c,1,0,23861_103_2006,c,O,NA,NA,NA
2006-04-13T00:00:00Z,2006,103,23862,f,c,0,82,NA,13.5,NA,NA,0,23862_103_2006,n,O,23861,7,1
2006-04-20T00:00:00Z,2006,110,23863,f,ad,22,195,120,NA,n,NA,0,23863_110_2006,n,O,NA,NA,NA
2006-04-20T00:00:00Z,2006,110,23864,m,ad,11,225,150,NA,NA,NA,0,23864_110_2006,n,NA,NA,NA,NA
2006-04-24T00:00:00Z,2006,114,23274,f,ad,15,192,107,NA,c,2,0,23274_114_2006,c,NA,NA,NA,NA
2006-04-24T00:00:00Z,2006,114,23865,m,subad,4,194,125,NA,NA,NA,0,23865_114_2006,n,NA,NA,NA,NA
2006-04-24T00:00:00Z,2006,114,23866,m,ad,8,219,130,NA,NA,NA,0,23866_114_2006,n,NA,NA,NA,NA
2006-04-24T00:00:00Z,2006,114,23867,m,ad,16,255,154,NA,NA,NA,0,23867_114_2006,n,NA,NA,NA,NA
2006-04-24T00:00:00Z,2006,114,23868,m,ad,10,229,164,NA,NA,NA,0,23868_114_2006,n,NA,NA,NA,NA
2006-04-24T00:00:00Z,2006,114,23869,f,ad,15,199,107,NA,c,2,0,23869_114_2006,c,NA,NA,NA,NA
2006-04-24T00:00:00Z,2006,114,23870,f,c,0,93,NA,19.25,NA,NA,0,23870_114_2006,n,NA,23869,15,2
2006-04-24T00:00:00Z,2006,114,23871,m,c,0,88,NA,16.75,NA,NA,0,23871_114_2006,n,NA,23869,15,2
2006-04-24T00:00:00Z,2006,114,23872,f,ad,13,197,124,NA,n,NA,0,23872_114_2006,n,C,NA,NA,NA
2006-04-24T00:00:00Z,2006,114,23873,f,ad,14,195,102,NA,c,2,0,23873_114_2006,c,NA,NA,NA,NA
2006-04-24T00:00:00Z,2006,114,23874,m,c,0,84,NA,17,NA,NA,0,23874_114_2006,n,NA,23274,15,2
2006-04-24T00:00:00Z,2006,114,23875,m,c,0,84,NA,16,NA,NA,0,23875_114_2006,n,NA,23274,15,2
2006-04-24T00:00:00Z,2006,114,23876,m,c,0,76,NA,12.25,NA,NA,0,23876_114_2006,n,NA,23873,14,2
2006-04-24T00:00:00Z,2006,114,23877,m,c,0,80,NA,13.5,NA,NA,0,23877_114_2006,n,NA,23873,14,2
2006-04-25T00:00:00Z,2006,115,23687,m,ad,5,225,133,NA,NA,NA,0,23687_115_2006,n,NA,NA,NA,NA
2006-04-25T00:00:00Z,2006,115,23878,m,yr,1,141,75,NA,NA,NA,0,23878_115_2006,n,NA,NA,NA,NA
2007-03-22T00:00:00Z,2007,81,23879,m,ad,12,230,173,NA,NA,NA,0,23879_81_2007,n,NA,NA,NA,NA
2007-03-26T00:00:00Z,2007,85,23686,m,ad,6,239,153,NA,NA,NA,0,23686_85_2007,n,NA,NA,NA,NA
2007-03-26T00:00:00Z,2007,85,23820,m,ad,15,252,159,NA,NA,NA,0,23820_85_2007,n,NA,NA,NA,NA
2007-03-26T00:00:00Z,2007,85,23831,f,ad,5,195,104,154,n,NA,0,23831_85_2007,n,O,NA,NA,NA
2007-03-26T00:00:00Z,2007,85,23880,m,subad,4,221,142,NA,NA,NA,0,23880_85_2007,n,NA,NA,NA,NA
2007-03-26T00:00:00Z,2007,85,23881,f,subad,4,189,104,158,NA,NA,0,23881_85_2007,n,C,NA,NA,NA
2007-03-27T00:00:00Z,2007,86,23679,f,ad,15,200,119,203,n,NA,0,23679_86_2007,n,O,NA,NA,NA
2007-03-27T00:00:00Z,2007,86,23822,m,subad,4,203,118,NA,NA,NA,0,23822_86_2007,n,NA,NA,NA,NA
2007-03-27T00:00:00Z,2007,86,23882,f,subad,3,184,103,123,NA,NA,0,23882_86_2007,n,C,NA,NA,NA
2007-03-28T00:00:00Z,2007,87,7853,m,ad,15,223,155,NA,NA,NA,0,7853_87_2007,n,NA,NA,NA,NA
2007-03-28T00:00:00Z,2007,87,23639,f,ad,7,183,99,143,yr,1,0,23639_87_2007,n,C,NA,NA,NA
2007-03-28T00:00:00Z,2007,87,23719,f,ad,6,189,108,141,n,NA,0,23719_87_2007,n,C,NA,NA,NA
2007-03-28T00:00:00Z,2007,87,23752,m,ad,16,229,164,NA,NA,NA,0,23752_87_2007,n,NA,NA,NA,NA
2007-03-28T00:00:00Z,2007,87,23883,f,yr,1,128,75,53,NA,NA,0,23883_87_2007,n,NA,NA,NA,NA
2007-03-28T00:00:00Z,2007,87,23884,f,yr,1,147,82,63,NA,NA,0,23884_87_2007,n,NA,NA,NA,NA
2007-03-28T00:00:00Z,2007,87,23885,m,ad,14,228,174,NA,NA,NA,0,23885_87_2007,n,NA,NA,NA,NA
2007-03-29T00:00:00Z,2007,88,23636,f,ad,17,194,126,219,2yr,1,0,23636_88_2007,n,C,NA,NA,NA
2007-03-29T00:00:00Z,2007,88,23731,f,ad,11,200,114,173,yr,2,0,23731_88_2007,n,C,NA,NA,NA
2007-03-29T00:00:00Z,2007,88,23756,m,ad,10,221,168,NA,NA,NA,0,23756_88_2007,n,NA,NA,NA,NA
2007-03-29T00:00:00Z,2007,88,23810,m,yr,1,156,98,90,NA,NA,0,23810_88_2007,n,C,23731,NA,NA
2007-03-29T00:00:00Z,2007,88,23811,f,yr,1,150,84,78,NA,NA,0,23811_88_2007,n,C,23731,NA,NA
2007-03-29T00:00:00Z,2007,88,23886,m,2yr,2,164,101,118,NA,NA,0,23886_88_2007,n,NA,NA,NA,NA
2007-03-30T00:00:00Z,2007,89,7968,m,ad,13,222,146,NA,NA,NA,0,7968_89_2007,n,NA,NA,NA,NA
2007-03-30T00:00:00Z,2007,89,23732,f,subad,4,188,103,144,NA,NA,0,23732_89_2007,n,C,23731,NA,NA
2007-03-30T00:00:00Z,2007,89,23738,f,ad,24,196,121,223,n,NA,0,23738_89_2007,n,NA,NA,NA,NA
2007-03-30T00:00:00Z,2007,89,23786,m,ad,12,239,159,NA,NA,NA,0,23786_89_2007,n,NA,NA,NA,NA
2007-03-30T00:00:00Z,2007,89,23887,f,ad,7,198,120,195,n,NA,0,23887_89_2007,n,NA,NA,NA,NA
2007-03-31T00:00:00Z,2007,90,23357,f,ad,11,201,118,157,c,1,0,23357_90_2007,c,C,NA,NA,NA
2007-03-31T00:00:00Z,2007,90,23634,f,ad,13,187,132,205,2yr,1,0,23634_90_2007,n,NA,NA,NA,NA
2007-03-31T00:00:00Z,2007,90,23711,m,ad,10,230,159,NA,NA,NA,0,23711_90_2007,n,NA,NA,NA,NA
2007-03-31T00:00:00Z,2007,90,23714,f,ad,10,198,104,143,c,2,0,23714_90_2007,c,C,NA,NA,NA
2007-03-31T00:00:00Z,2007,90,23888,f,ad,21,193,129,187,n,NA,0,23888_90_2007,n,NA,NA,NA,NA
2007-03-31T00:00:00Z,2007,90,23889,f,yr,1,151,88,78,NA,NA,0,23889_90_2007,n,NA,NA,NA,NA
2007-03-31T00:00:00Z,2007,90,23890,m,2yr,2,191,114,174,NA,NA,0,23890_90_2007,n,NA,NA,NA,NA
2007-03-31T00:00:00Z,2007,90,23891,f,c,0,90,NA,19.25,NA,NA,0,23891_90_2007,n,C,23357,11,1
2007-03-31T00:00:00Z,2007,90,23892,f,ad,17,191,100,123,n,NA,0,23892_90_2007,n,NA,NA,NA,NA
2007-03-31T00:00:00Z,2007,90,23893,m,c,0,71,NA,10.5,NA,NA,0,23893_90_2007,n,C,23714,10,2
2007-03-31T00:00:00Z,2007,90,23894,f,c,0,69,NA,10,NA,NA,0,23894_90_2007,n,C,23714,10,2
2007-04-01T00:00:00Z,2007,91,23479,f,ad,9,194,102,133,c,2,0,23479_91_2007,c,C,NA,NA,NA
2007-04-01T00:00:00Z,2007,91,23531,m,ad,17,215,154,NA,NA,NA,0,23531_91_2007,n,NA,NA,NA,NA
2007-04-01T00:00:00Z,2007,91,23667,f,ad,17,188,109,166,2yr,1,0,23667_91_2007,n,NA,NA,NA,NA
2007-04-01T00:00:00Z,2007,91,23895,f,ad,11,200,116,187,yr,1,0,23895_91_2007,n,NA,NA,NA,NA
2007-04-01T00:00:00Z,2007,91,23896,f,yr,1,165,106,125,NA,NA,0,23896_91_2007,n,NA,NA,NA,NA
2007-04-01T00:00:00Z,2007,91,23897,f,2yr,2,167,93,100,NA,NA,0,23897_91_2007,n,NA,NA,NA,NA
2007-04-01T00:00:00Z,2007,91,23898,m,ad,17,245,163,NA,NA,NA,0,23898_91_2007,n,NA,NA,NA,NA
2007-04-01T00:00:00Z,2007,91,23910,m,c,0,78,NA,11.25,NA,NA,0,23910_91_2007,n,C,23479,9,2
2007-04-01T00:00:00Z,2007,91,23911,f,c,0,78,NA,9.75,NA,NA,0,23911_91_2007,n,C,23479,9,2
2007-04-02T00:00:00Z,2007,92,23284,m,ad,11,231,162,NA,NA,NA,0,23284_92_2007,n,NA,NA,NA,NA
2007-04-02T00:00:00Z,2007,92,23899,m,ad,12,230,163,NA,NA,NA,0,23899_92_2007,n,NA,NA,NA,NA
2007-04-03T00:00:00Z,2007,93,23637,f,ad,6,206,115,183,c,2,0,23637_93_2007,c,C,23636,NA,NA
2007-04-03T00:00:00Z,2007,93,23781,f,ad,7,199,122,207,n,NA,0,23781_93_2007,n,C,NA,NA,NA
2007-04-03T00:00:00Z,2007,93,23816,m,ad,7,221,140,NA,NA,NA,0,23816_93_2007,n,NA,NA,NA,NA
2007-04-03T00:00:00Z,2007,93,23900,m,c,0,75,NA,10.25,NA,NA,0,23900_93_2007,n,C,23637,6,2
2007-04-03T00:00:00Z,2007,93,23901,m,c,0,73,NA,11.5,NA,NA,0,23901_93_2007,n,C,23637,6,2
2007-04-03T00:00:00Z,2007,93,23902,m,subad,3,190,117,NA,NA,NA,0,23902_93_2007,n,NA,NA,NA,NA
2007-04-05T00:00:00Z,2007,95,23683,m,ad,5,203,106,163,NA,NA,0,23683_95_2007,n,C,7951,NA,NA
2007-04-05T00:00:00Z,2007,95,23903,f,ad,10,198,113,182,n,NA,0,23903_95_2007,n,NA,NA,NA,NA
2007-04-07T00:00:00Z,2007,97,23690,f,ad,10,199,111,147,c,2,0,23690_97_2007,c,C,NA,NA,NA
2007-04-07T00:00:00Z,2007,97,23904,m,c,0,68,NA,7,NA,NA,0,23904_97_2007,n,C,23690,10,2
2007-04-07T00:00:00Z,2007,97,23905,m,c,0,65,NA,6.75,NA,NA,0,23905_97_2007,n,C,23690,10,2
2007-04-09T00:00:00Z,2007,99,23689,f,ad,5,201,109,176,n,NA,0,23689_99_2007,n,C,23688,NA,NA
2007-04-09T00:00:00Z,2007,99,23803,f,subad,3,169,93,100,NA,NA,0,23803_99_2007,n,C,NA,NA,NA
2007-04-09T00:00:00Z,2007,99,23834,m,ad,8,231,137,NA,NA,NA,0,23834_99_2007,n,NA,NA,NA,NA
2007-04-09T00:00:00Z,2007,99,23906,f,subad,4,175,99,116,NA,NA,0,23906_99_2007,n,C,NA,NA,NA
2007-04-09T00:00:00Z,2007,99,23907,f,ad,13,197,105,130,c,1,0,23907_99_2007,c,NA,NA,NA,NA
2007-04-09T00:00:00Z,2007,99,23908,f,c,0,88,NA,14.25,NA,NA,0,23908_99_2007,n,NA,23907,13,1
2007-04-09T00:00:00Z,2007,99,23909,f,ad,11,198,114,176,n,NA,0,23909_99_2007,n,C,NA,NA,NA
2007-04-10T00:00:00Z,2007,100,23912,f,ad,11,195,113,182,yr,1,0,23912_100_2007,n,NA,NA,NA,NA
2007-04-10T00:00:00Z,2007,100,23913,m,yr,1,155,101,119,NA,NA,0,23913_100_2007,n,NA,NA,NA,NA
2007-04-10T00:00:00Z,2007,100,23914,m,ad,10,230,155,NA,NA,NA,0,23914_100_2007,n,NA,NA,NA,NA
2007-04-10T00:00:00Z,2007,100,23915,m,ad,14,220,174,NA,NA,NA,0,23915_100_2007,n,NA,NA,NA,NA
2007-04-11T00:00:00Z,2007,101,7836,f,ad,15,200,106,163,n,NA,0,7836_101_2007,n,NA,NA,NA,NA
2007-04-11T00:00:00Z,2007,101,23825,m,ad,13,249,160,NA,NA,NA,0,23825_101_2007,n,NA,NA,NA,NA
2007-04-11T00:00:00Z,2007,101,23833,m,ad,13,221,151,NA,NA,NA,0,23833_101_2007,n,NA,NA,NA,NA
2007-04-11T00:00:00Z,2007,101,23916,f,subad,3,175,100,125,NA,NA,0,23916_101_2007,n,NA,NA,NA,NA
2007-04-11T00:00:00Z,2007,101,23917,f,subad,4,176,101,114,NA,NA,0,23917_101_2007,n,NA,NA,NA,NA
2007-04-11T00:00:00Z,2007,101,23918,f,ad,8,188,105,149,n,NA,0,23918_101_2007,n,NA,NA,NA,NA
2007-04-11T00:00:00Z,2007,101,23919,f,ad,11,197,107,163,n,NA,0,23919_101_2007,n,NA,NA,NA,NA
2007-04-12T00:00:00Z,2007,102,23864,m,ad,12,223,144,NA,NA,NA,0,23864_102_2007,n,NA,NA,NA,NA
2008-04-08T00:00:00Z,2008,99,23808,f,ad,9,193,NA,NA,n,NA,0,23808_99_2008,n,O,NA,NA,NA
2008-04-08T00:00:00Z,2008,99,23921,m,ad,11,225,174,NA,NA,NA,0,23921_99_2008,n,NA,NA,NA,NA
2008-04-08T00:00:00Z,2008,99,23922,m,ad,8,214,135,NA,NA,NA,0,23922_99_2008,n,NA,NA,NA,NA
2008-04-08T00:00:00Z,2008,99,23923,m,2yr,2,170,111,144,NA,NA,0,23923_99_2008,n,NA,NA,NA,NA
2008-04-09T00:00:00Z,2008,100,23830,m,ad,13,227,145,NA,NA,NA,0,23830_100_2008,n,NA,NA,NA,NA
2008-04-09T00:00:00Z,2008,100,23924,f,ad,10,191,99,137,c,2,0,23924_100_2008,c,C,NA,NA,NA
2008-04-09T00:00:00Z,2008,100,23925,f,c,0,76,NA,9.5,NA,NA,0,23925_100_2008,n,C,23924,10,2
2008-04-09T00:00:00Z,2008,100,23926,m,c,0,78,NA,9.5,NA,NA,0,23926_100_2008,n,C,23924,10,2
2008-04-09T00:00:00Z,2008,100,23927,m,subad,4,209,127,NA,NA,NA,0,23927_100_2008,n,NA,NA,NA,NA
2008-04-09T00:00:00Z,2008,100,23928,f,subad,3,175,96,124,NA,NA,0,23928_100_2008,n,NA,NA,NA,NA
2008-04-10T00:00:00Z,2008,101,23929,m,subad,3,193,115,191,NA,NA,0,23929_101_2008,n,NA,NA,NA,NA
2008-04-10T00:00:00Z,2008,101,23930,m,subad,3,184,116,182,NA,NA,0,23930_101_2008,n,NA,NA,NA,NA
2008-04-11T00:00:00Z,2008,102,23609,m,ad,18,222,148,NA,NA,NA,0,23609_102_2008,n,NA,NA,NA,NA
2008-04-11T00:00:00Z,2008,102,23866,m,ad,10,215,140,NA,NA,NA,0,23866_102_2008,n,NA,NA,NA,NA
2008-04-11T00:00:00Z,2008,102,23931,f,ad,8,181,101,133,n,NA,0,23931_102_2008,n,C,NA,NA,NA
2008-04-11T00:00:00Z,2008,102,23932,f,2yr,2,165,91,99,NA,NA,0,23932_102_2008,n,NA,NA,NA,NA
2008-04-11T00:00:00Z,2008,102,23933,m,2yr,2,190,109,154,NA,NA,0,23933_102_2008,n,NA,NA,NA,NA
2008-04-11T00:00:00Z,2008,102,23934,m,ad,11,246,157,NA,NA,NA,0,23934_102_2008,n,NA,NA,NA,NA
2008-04-11T00:00:00Z,2008,102,23935,f,subad,4,181,101,146,NA,NA,0,23935_102_2008,n,C,NA,NA,NA
2008-04-11T00:00:00Z,2008,102,23936,f,subad,3,170,96,109,NA,NA,0,23936_102_2008,n,NA,NA,NA,NA
2008-04-13T00:00:00Z,2008,104,23682,m,ad,16,246,176,NA,NA,NA,0,23682_104_2008,n,NA,NA,NA,NA
2008-04-13T00:00:00Z,2008,104,23688,f,ad,13,202,119,207,n,NA,0,23688_104_2008,n,C,NA,NA,NA
2008-04-13T00:00:00Z,2008,104,23689,f,ad,6,205,101,141,c,1,0,23689_104_2008,c,C,23688,NA,NA
2008-04-13T00:00:00Z,2008,104,23802,f,ad,5,197,115,175,n,NA,0,23802_104_2008,n,C,NA,NA,NA
2008-04-13T00:00:00Z,2008,104,23809,m,ad,20,226,155,NA,NA,NA,0,23809_104_2008,n,NA,NA,NA,NA
2008-04-13T00:00:00Z,2008,104,23834,m,ad,9,236,146,NA,NA,NA,0,23834_104_2008,n,NA,NA,NA,NA
2008-04-13T00:00:00Z,2008,104,23937,f,subad,3,175,85,98,NA,NA,0,23937_104_2008,n,C,NA,NA,NA
2008-04-13T00:00:00Z,2008,104,23938,f,c,0,84,NA,13.5,NA,NA,0,23938_104_2008,n,C,23689,6,1
2008-04-14T00:00:00Z,2008,105,23683,m,ad,6,216,127,NA,NA,NA,0,23683_105_2008,n,C,7951,NA,NA
2008-04-14T00:00:00Z,2008,105,23686,m,ad,7,232,133,NA,NA,NA,0,23686_105_2008,n,NA,NA,NA,NA
2008-04-14T00:00:00Z,2008,105,23820,m,ad,16,252,168,NA,NA,NA,0,23820_105_2008,n,NA,NA,NA,NA
2008-04-14T00:00:00Z,2008,105,23824,f,ad,14,205,127,236,n,NA,0,23824_105_2008,n,NA,NA,NA,NA
2008-04-14T00:00:00Z,2008,105,23825,m,ad,14,240,153,NA,NA,NA,0,23825_105_2008,n,NA,NA,NA,NA
2008-04-14T00:00:00Z,2008,105,23831,f,ad,6,197,107,158,n,NA,0,23831_105_2008,n,O,NA,NA,NA
2008-04-14T00:00:00Z,2008,105,23882,f,subad,4,191,107,176,NA,NA,0,23882_105_2008,n,C,NA,NA,NA
2008-04-14T00:00:00Z,2008,105,23909,f,ad,12,201,107,136,c,2,0,23909_105_2008,c,C,NA,NA,NA
2008-04-14T00:00:00Z,2008,105,23939,f,subad,4,200,105,157,NA,NA,0,23939_105_2008,n,C,NA,NA,NA
2008-04-14T00:00:00Z,2008,105,23940,f,c,0,83,NA,13.75,NA,NA,0,23940_105_2008,n,C,23909,12,2
2008-04-14T00:00:00Z,2008,105,23941,m,c,0,82,NA,13.5,NA,NA,0,23941_105_2008,n,C,23909,12,2
2008-04-16T00:00:00Z,2008,107,23881,f,ad,5,195,106,147,n,NA,0,23881_107_2008,n,C,NA,NA,NA
2008-04-16T00:00:00Z,2008,107,23942,f,ad,11,191,109,169,yr,1,0,23942_107_2008,n,NA,NA,NA,NA
2008-04-16T00:00:00Z,2008,107,23943,m,yr,1,160,94,101,NA,NA,0,23943_107_2008,n,NA,NA,NA,NA
2008-04-18T00:00:00Z,2008,109,23637,f,ad,7,205,117,198,yr,2,0,23637_109_2008,n,C,23636,NA,NA
2008-04-18T00:00:00Z,2008,109,23900,m,yr,1,156,95,97,NA,NA,0,23900_109_2008,n,C,23637,NA,NA
2008-04-18T00:00:00Z,2008,109,23901,m,yr,1,152,95,106,NA,NA,0,23901_109_2008,n,C,23637,NA,NA
2008-04-18T00:00:00Z,2008,109,23944,f,ad,5,187,112,169,n,NA,0,23944_109_2008,n,C,NA,NA,NA
2008-04-19T00:00:00Z,2008,110,23714,f,ad,11,194,106,169,yr,1,0,23714_110_2008,n,C,NA,NA,NA
2008-04-19T00:00:00Z,2008,110,23894,f,yr,1,158,89,93,NA,NA,0,23894_110_2008,n,C,23714,NA,NA
2008-04-19T00:00:00Z,2008,110,23945,f,ad,9,192,120,181,n,NA,0,23945_110_2008,n,NA,NA,NA,NA
2008-04-19T00:00:00Z,2008,110,23946,m,ad,9,224,145,NA,NA,NA,0,23946_110_2008,n,NA,NA,NA,NA
2008-04-20T00:00:00Z,2008,111,23731,f,ad,12,204,112,172,n,NA,0,23731_111_2008,n,C,NA,NA,NA
2008-04-20T00:00:00Z,2008,111,23781,f,ad,8,195,118,160,c,2,0,23781_111_2008,c,C,NA,NA,NA
2008-04-20T00:00:00Z,2008,111,23886,m,subad,3,185,107,NA,NA,NA,0,23886_111_2008,n,NA,NA,NA,NA
2008-04-20T00:00:00Z,2008,111,23899,m,ad,13,232,158,NA,NA,NA,0,23899_111_2008,n,NA,NA,NA,NA
2008-04-20T00:00:00Z,2008,111,23947,f,subad,3,175,108,162,NA,NA,0,23947_111_2008,n,NA,NA,NA,NA
2008-04-20T00:00:00Z,2008,111,23948,f,ad,16,193,110,167,n,NA,0,23948_111_2008,n,NA,NA,NA,NA
2008-04-20T00:00:00Z,2008,111,23949,m,ad,10,225,128,NA,NA,NA,0,23949_111_2008,n,NA,NA,NA,NA
2008-04-20T00:00:00Z,2008,111,23950,f,c,0,86,NA,14.25,NA,NA,0,23950_111_2008,n,C,23781,8,2
2008-04-20T00:00:00Z,2008,111,23951,f,c,0,82,NA,13.25,NA,NA,0,23951_111_2008,n,C,23781,8,2
2008-04-21T00:00:00Z,2008,112,23702,m,ad,21,232,157,NA,NA,NA,0,23702_112_2008,n,NA,NA,NA,NA
2008-04-21T00:00:00Z,2008,112,23703,f,ad,15,189,110,137,c,1,0,23703_112_2008,c,C,NA,NA,NA
2008-04-21T00:00:00Z,2008,112,23719,f,ad,7,190,109,134,n,NA,0,23719_112_2008,n,C,NA,NA,NA
2008-04-21T00:00:00Z,2008,112,23898,m,ad,18,246,157,NA,NA,NA,0,23898_112_2008,n,NA,NA,NA,NA
2008-04-21T00:00:00Z,2008,112,23952,f,c,0,89,NA,16,NA,NA,0,23952_112_2008,n,C,23703,15,1
2008-04-21T00:00:00Z,2008,112,23953,m,2yr,2,179,101,113,NA,NA,0,23953_112_2008,n,NA,NA,NA,NA
2008-04-22T00:00:00Z,2008,113,23732,f,ad,5,191,107,144,n,NA,0,23732_113_2008,n,C,23731,NA,NA
2008-04-22T00:00:00Z,2008,113,23810,m,2yr,2,188,110,148,NA,NA,0,23810_113_2008,n,C,23731,NA,NA
2008-04-22T00:00:00Z,2008,113,23811,f,2yr,2,169,94,103,NA,NA,0,23811_113_2008,n,C,23731,NA,NA
2008-04-22T00:00:00Z,2008,113,23816,m,ad,8,230,132,NA,NA,NA,0,23816_113_2008,n,NA,NA,NA,NA
2008-04-22T00:00:00Z,2008,113,23954,m,subad,3,187,130,199,NA,NA,0,23954_113_2008,n,NA,NA,NA,NA
2008-04-22T00:00:00Z,2008,113,23955,m,subad,4,203,128,195,NA,NA,0,23955_113_2008,n,NA,NA,NA,NA
2008-04-24T00:00:00Z,2008,115,23500,f,ad,8,195,121,200,n,NA,0,23500_115_2008,n,C,23347,NA,NA
2008-04-24T00:00:00Z,2008,115,23956,f,subad,3,175,106,133,NA,NA,0,23956_115_2008,n,C,NA,NA,NA
2008-04-24T00:00:00Z,2008,115,23957,f,subad,4,190,103,149,NA,NA,0,23957_115_2008,n,NA,NA,NA,NA
2008-04-24T00:00:00Z,2008,115,23958,f,ad,5,183,108,142,c,1,0,23958_115_2008,c,C,NA,NA,NA
2008-04-24T00:00:00Z,2008,115,23959,m,c,0,60,NA,7.25,NA,NA,0,23959_115_2008,n,C,23958,5,1
2008-04-24T00:00:00Z,2008,115,23960,m,ad,15,245,168,NA,NA,NA,0,23960_115_2008,n,NA,NA,NA,NA
2008-04-25T00:00:00Z,2008,116,7757,f,ad,20,191,117,140,c,2,0,7757_116_2008,c,C,NA,NA,NA
2008-04-25T00:00:00Z,2008,116,23575,m,ad,11,224,147,NA,NA,NA,0,23575_116_2008,n,NA,NA,NA,NA
2008-04-25T00:00:00Z,2008,116,23885,m,ad,15,229,165,NA,NA,NA,0,23885_116_2008,n,NA,NA,NA,NA
2008-04-25T00:00:00Z,2008,116,23961,m,subad,3,196,129,219,NA,NA,0,23961_116_2008,n,NA,NA,NA,NA
2008-04-25T00:00:00Z,2008,116,23963,f,c,0,93,NA,20.75,NA,NA,0,23963_116_2008,n,C,7757,20,2
2008-04-25T00:00:00Z,2008,116,23964,f,c,0,95,NA,20.75,NA,NA,0,23964_116_2008,n,C,7757,20,2
2008-04-25T00:00:00Z,2008,116,23965,m,subad,4,207,127,NA,NA,NA,0,23965_116_2008,n,NA,NA,NA,NA
2008-04-25T00:00:00Z,2008,116,23966,f,ad,14,197,113,152,c,2,0,23966_116_2008,c,O,NA,NA,NA
2008-04-25T00:00:00Z,2008,116,23967,m,c,0,76,NA,10.75,NA,NA,0,23967_116_2008,n,O,23966,14,2
2008-04-25T00:00:00Z,2008,116,23968,f,c,0,79,NA,12.5,NA,NA,0,23968_116_2008,n,O,23966,14,2
2008-04-26T00:00:00Z,2008,117,23798,m,subad,3,210,128,221,NA,NA,0,23798_117_2008,n,C,7757,NA,NA
2008-04-26T00:00:00Z,2008,117,23969,m,ad,15,238,176,NA,NA,NA,0,23969_117_2008,n,NA,NA,NA,NA
2008-04-26T00:00:00Z,2008,117,23970,f,ad,10,186,107,131,n,NA,0,23970_117_2008,n,NA,NA,NA,NA
2008-04-26T00:00:00Z,2008,117,23971,m,ad,18,228,173,NA,NA,NA,0,23971_117_2008,n,NA,NA,NA,NA
2008-04-26T00:00:00Z,2008,117,23972,f,ad,12,191,107,158,yr,2,0,23972_117_2008,n,C,NA,NA,NA
2008-04-26T00:00:00Z,2008,117,23973,m,yr,1,145,89,81,NA,NA,0,23973_117_2008,n,NA,NA,NA,NA
2008-04-26T00:00:00Z,2008,117,23974,f,yr,1,140,79,70,NA,NA,0,23974_117_2008,n,NA,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,7802,f,ad,28,188,111,171,n,NA,0,7802_118_2008,n,C,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,7803,f,ad,23,197,112,176,c,1,0,7803_118_2008,c,C,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,23352,f,ad,24,200,114,165,yr,1,0,23352_118_2008,n,NA,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,23639,f,ad,8,180,105,139,2yr,1,0,23639_118_2008,n,C,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,23883,f,2yr,2,158,87,95,NA,NA,0,23883_118_2008,n,NA,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,23975,f,c,0,85,NA,14.75,NA,NA,0,23975_118_2008,n,C,7803,23,1
2008-04-27T00:00:00Z,2008,118,23976,m,ad,15,232,158,NA,NA,NA,0,23976_118_2008,n,NA,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,23977,f,yr,1,157,86,82,NA,NA,0,23977_118_2008,n,C,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,23978,m,ad,13,229,152,NA,NA,NA,0,23978_118_2008,n,NA,NA,NA,NA
2008-04-28T00:00:00Z,2008,119,23634,f,ad,14,190,108,148,c,2,0,23634_119_2008,c,NA,NA,NA,NA
2008-04-28T00:00:00Z,2008,119,23756,m,ad,11,224,157,NA,NA,NA,0,23756_119_2008,n,NA,NA,NA,NA
2008-04-28T00:00:00Z,2008,119,23979,f,ad,12,187,116,189,2yr,1,0,23979_119_2008,n,C,NA,NA,NA
2008-04-28T00:00:00Z,2008,119,23980,f,2yr,2,157,100,108,NA,NA,0,23980_119_2008,n,C,NA,NA,NA
2008-04-28T00:00:00Z,2008,119,23981,f,c,0,95,NA,22.5,NA,NA,0,23981_119_2008,n,NA,23634,14,2
2008-04-28T00:00:00Z,2008,119,23982,m,c,0,97,NA,23.5,NA,NA,0,23982_119_2008,n,NA,23634,14,2
